title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Moscato d'Asti,4.3,11.99,1247,it,Italy,Moscato d'Asti,Mia Dolcea,/wineries/mia-dolcea/wines/moscato-dasti-8888,/wineries/mia-dolcea/wines/moscato-dasti-8888,//images.vivino.com/thumbs/yIlDyuX-RcC1Kw2uVxWIRw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Single Vineyard Tempranillo 2011,3.8,13.98,1245,es,Spain,Castilla,Volver,/wineries/tarima/wines/tempranillo-single-vineyard-2011,/wineries/tarima/wines/tempranillo-single-vineyard-2011,//images.vivino.com/thumbs/QQJa8kYDQve9LCig14tt3w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chardonnay 2014,3.4,9.99,1244,us,United States,California,Robert Mondavi Private Selection,/wineries/robert-mondavi-private-selection/wines/private-selection-chardonnay-2014,/wineries/robert-mondavi-private-selection/wines/private-selection-chardonnay-2014,//images.vivino.com/thumbs/x0ctEb_JSUu9XypxmAgrBw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Boneshaker Zinfandel 2014,4,17.99,1244,us,United States,Lodi,Hahn Winery,/wineries/us-hahn-winery/wines/lodi-zinfandel-2014,/wineries/us-hahn-winery/wines/lodi-zinfandel-2014,//images.vivino.com/thumbs/jCHy-8JSRIaHAtO_O9apPw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pauillac Grand Cru Classé 2010,4.1,59.89,1243,fr,France,Pauillac,Château d'Armailhac,/wineries/fr-chateau-darmailhac/wines/chteau-darmailhac-pauillac-grand-cru-class-2010,/wineries/fr-chateau-darmailhac/wines/chteau-darmailhac-pauillac-grand-cru-class-2010,//images.vivino.com/thumbs/YxSjFdliRgi_-y5NisZTjg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Vino Nobile di Montepulciano 2012,3.9,27.99,1241,it,Italy,Vino Nobile di Montepulciano,Avignonesi,/wineries/avignonesi/wines/vino-nobile-di-montepulciano-2012,/wineries/avignonesi/wines/vino-nobile-di-montepulciano-2012,//images.vivino.com/thumbs/N_PVvWx8Rx2DdDP8le2rag_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon Grande Reserve 2012,3.6,15.19,1241,cl,Chile,Valle de Colchagua,Los Vascos,/wineries/los-vascos/wines/dbr-lafite-los-vascos-reserve-cabernet-sauvignon-2012,/wineries/los-vascos/wines/dbr-lafite-los-vascos-reserve-cabernet-sauvignon-2012,//images.vivino.com/thumbs/i3FGuGjbR22DI8UNmqMAaw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Crush Red Blend 2010,3.9,13.99,1241,us,United States,North Coast,The Dreaming Tree,/wineries/the-dreaming-tree/wines/north-coast-crush-red-2010,/wineries/the-dreaming-tree/wines/north-coast-crush-red-2010,//images.vivino.com/thumbs/_pKA-P7CT8GF1UBfBta2hg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Three Valleys 2013,4,26,1240,us,United States,Sonoma County,Ridge Vineyards,/wineries/ridge-vineyards/wines/sonoma-county-three-valleys-2013,/wineries/ridge-vineyards/wines/sonoma-county-three-valleys-2013,//images.vivino.com/thumbs/LrTd_V2eRR6T8a8z6dp7ww_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chianti Superiore 2013,3.6,14.99,1237,it,Italy,Chianti,Santa Cristina,/wineries/santa-cristina/wines/santa-christina-chianti-superiore-2013,/wineries/santa-cristina/wines/santa-christina-chianti-superiore-2013,//images.vivino.com/thumbs/6e3IqbLJQFSsuPDPQ-1jFA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Tupungato Passo Doble Malbec - Corvina 2009,3.5,11.99,1237,ar,Argentina,Tupungato,Masi,/wineries/it-masi/wines/tupungato-corbec-2009,/wineries/it-masi/wines/tupungato-corbec-2009,//images.vivino.com/thumbs/1343934579_630_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Envero Carmenère Gran Reserva 2013,3.8,15.19,1237,cl,Chile,Valle de Colchagua,Apaltagua,/wineries/apaltagua/wines/gran-reserva-envero-colchagua-valley-carmenr-2013,/wineries/apaltagua/wines/gran-reserva-envero-colchagua-valley-carmenr-2013,//images.vivino.com/thumbs/D4__oQmnS166WcAJKyC5DQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Margaux Grand Cru Classé 2009,4.2,69.97,1236,fr,France,Margaux,Château Giscours,/wineries/chateau-giscours/wines/margaux-grand-cru-class-2009,/wineries/chateau-giscours/wines/margaux-grand-cru-class-2009,//images.vivino.com/thumbs/mh9NKchHTiueLu1J1S6FMQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rueda Verdejo 2015,3.6,10.99,1236,es,Spain,Rueda,Protos,/wineries/bodegas-protos/wines/rueda-verdejo-2015,/wineries/bodegas-protos/wines/rueda-verdejo-2015,//images.vivino.com/thumbs/aunL5MauT0ynEE5xYyNlQg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Michelle Brut,3.5,11.99,1235,us,United States,Puget Sound,Domaine Ste. Michelle,/wineries/domaine-ste-michelle/wines/brut-8888,/wineries/domaine-ste-michelle/wines/brut-8888,//images.vivino.com/thumbs/68jumZmXQhiILh0hAjk6iA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Falanghina 2014,3.7,13,1234,it,Italy,Sannio,Feudi di San Gregorio,/wineries/feudi-di-san-gregorio/wines/falanghina-2014,/wineries/feudi-di-san-gregorio/wines/falanghina-2014,//images.vivino.com/thumbs/8g4-exFNQz-x6IWmd8PH1w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pauillac Grand Cru Classé 2007,4.1,95.98,1234,fr,France,Pauillac,Château Pontet-Canet,/wineries/chateau-pontet-canet/wines/pontet-canet-pauillac-2007,/wineries/chateau-pontet-canet/wines/pontet-canet-pauillac-2007,//images.vivino.com/thumbs/3dYd7-CeSNywasezQBjV1g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Ca’ Marcanda Promis 2014,3.9,32.98,1233,it,Italy,Toscana,Gaja,/wineries/gaja/wines/camarcanda-toscana-promis-2014,/wineries/gaja/wines/camarcanda-toscana-promis-2014,//images.vivino.com/thumbs/xGyHwdBUQ3O_7X0e6uKqCg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Napa Valley Cabernet Sauvignon 2013,4.2,62.99,1230,us,United States,Napa Valley,Duckhorn,/wineries/duckhorn-vineyards/wines/cabernet-sauvignon-2013,/wineries/duckhorn-vineyards/wines/cabernet-sauvignon-2013,//images.vivino.com/thumbs/fFTmfZ1IRa6BPUnujfdsGw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Fidèle Extra Brut,4.1,60.34,1227,fr,France,Champagne,Vouette et Sorbée,/wineries/vouette-et-sorbe/wines/fidle-extra-brut-champagne-8888,/wineries/vouette-et-sorbe/wines/fidle-extra-brut-champagne-8888,//images.vivino.com/thumbs/0kpQUtHLR6aNcosWGnvq4w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Ca’ Marcanda Magari 2011,4.2,68.99,1226,it,Italy,Toscana,Gaja,/wineries/gaja/wines/camarcanda-magari-2011,/wineries/gaja/wines/camarcanda-magari-2011,//images.vivino.com/thumbs/rIQoY-VxSdaIKVq8v0RyGQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Margaux Grand Cru Classé 2005,4.4,123.99,1226,fr,France,Margaux,Château Giscours,/wineries/chateau-giscours/wines/chateau-giscours-2005,/wineries/chateau-giscours/wines/chateau-giscours-2005,//images.vivino.com/thumbs/d-E_yre9Sk60L1FtFPcWAw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Signature Cabernet Sauvignon 2012,4.6,109.99,1223,us,United States,Napa Valley,Darioush,/wineries/darioush/wines/napa-valley-cabernet-sauvignon-2012,/wineries/darioush/wines/napa-valley-cabernet-sauvignon-2012,//images.vivino.com/thumbs/82FWGmIVRfGXmWf1t_jxpQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Próximo Rioja 2011,3.5,13.99,1221,es,Spain,Rioja,Marqués de Riscal,/wineries/es-marques-de-riscal/wines/prximo-rioja-2011,/wineries/es-marques-de-riscal/wines/prximo-rioja-2011,//images.vivino.com/thumbs/ZjDB_Gy5R0uEIUfUuuu20Q_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Il Grigio Chianti Classico Riserva 2010,3.8,18.98,1221,it,Italy,Chianti Classico,San Felice,/wineries/agricola-san-felice/wines/riserva-il-grigio-chianti-classico-2010,/wineries/agricola-san-felice/wines/riserva-il-grigio-chianti-classico-2010,//images.vivino.com/thumbs/011z48jis0qix_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Gaston Hochar 1999,4.2,64.99,1220,lb,Lebanon,Bekaa Valley,Château Musar,/wineries/musar/wines/gaston-hochar-red-1999,/wineries/musar/wines/gaston-hochar-red-1999,//images.vivino.com/thumbs/Gf-qdKeCTmKLj6h-oPYjUg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Crasto Superior Red 2014,3.9,22.98,1218,pt,Portugal,Douro,Quinta do Crasto,/wineries/pt-quinta-do-crasto/wines/superiore-douro-2014,/wineries/pt-quinta-do-crasto/wines/superiore-douro-2014,//images.vivino.com/thumbs/CDrjw0evRba_FtL-nM7hnw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon - Merlot - Sangiovese Toscana 2012,3.5,9.98,1214,it,Italy,Toscana,Monte Antico,/wineries/monte-antico/wines/toscana-red-2012,/wineries/monte-antico/wines/toscana-red-2012,//images.vivino.com/thumbs/n6F8BPI-RpyOFEgA86abGQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Black Edition Red 2013,3.7,12.99,1212,ar,Argentina,Lujan de Cuyo,Doña Paula,/wineries/dona-paula/wines/lujan-de-cuyo-black-edition-red-blend-2013,/wineries/dona-paula/wines/lujan-de-cuyo-black-edition-red-blend-2013,//images.vivino.com/thumbs/Hf2p_nJLSvm7D0RjEP4xZQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Pierre Moncuit Delos Grand Cru Blanc de Blancs Brut,4,38.98,1181,fr,France,Champagne,Pierre Moncuit,/wineries/champagne-pierre-moncuit/wines/delos-grand-cru-blanc-de-blancs-brut-8888,/wineries/champagne-pierre-moncuit/wines/delos-grand-cru-blanc-de-blancs-brut-8888,//images.vivino.com/thumbs/q9WckPWrSz-3SY5A9nNVIA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Caravan Cabernet Sauvignon 2012,4.2,52.99,1180,us,United States,Napa Valley,Darioush,/wineries/darioush/wines/caravan-napa-valley-cabernet-sauvignon-2012,/wineries/darioush/wines/caravan-napa-valley-cabernet-sauvignon-2012,//images.vivino.com/thumbs/F88z-WemSYOsV8QipR97TA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Porto Noval Black,3.9,16.98,1178,pt,Portugal,Porto,Quinta do Noval,/wineries/quinta-do-noval/wines/noval-black-porto-8888,/wineries/quinta-do-noval/wines/noval-black-porto-8888,//images.vivino.com/thumbs/G0yBeyHPRBmzbwepbYBVQw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Domaine de Valmoissine Pinot Noir 2013,3.6,11.99,1176,fr,France,Vin de Pays,Louis Latour,/wineries/maison-louis-latour/wines/domaine-de-valmoissine-pinot-noir-2013,/wineries/maison-louis-latour/wines/domaine-de-valmoissine-pinot-noir-2013,//images.vivino.com/thumbs/-9qJorBmS-yZmvoE9LvSnA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rubicon 2012,4.2,26.59,1176,za,South Africa,Stellenbosch,Meerlust,/wineries/meerlust-estate/wines/stellenbosch-rubicon-2012,/wineries/meerlust-estate/wines/stellenbosch-rubicon-2012,//images.vivino.com/thumbs/MnKux8XQSMyJI45UJBSE0g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chianti Classico Vigneto Gran Selezione San Lorenzo 2011,4.1,44.14,1174,it,Italy,Chianti Classico,Castello di Ama,/wineries/castello-di-ama-spa/wines/chianti-classico-vigneto-san-lorenzo-2011,/wineries/castello-di-ama-spa/wines/chianti-classico-vigneto-san-lorenzo-2011,//images.vivino.com/thumbs/ygvuY4oZSiqtj5MPWKE-8w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Blue Eyed Boy Shiraz 2014,4.4,46.98,1173,au,Australia,Langhorne Creek,Mollydooker,/wineries/mollydooker-winery/wines/blue-eyed-boy-shiraz-2014,/wineries/mollydooker-winery/wines/blue-eyed-boy-shiraz-2014,//images.vivino.com/thumbs/GF2nIveuSE-mXxX9eQAfxg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rioja Gran Reserva 2006,4.2,24.98,1171,es,Spain,Rioja,Beronia,/wineries/es-beronia/wines/rioja-gran-reserva-2006,/wineries/es-beronia/wines/rioja-gran-reserva-2006,//images.vivino.com/thumbs/CIaG6gBSQJ2Q8vo4KcCjrA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Brut Rosé,3.8,38.95,1168,fr,France,Champagne,Nicolas Feuillatte,/wineries/nicolas-feuillatte/wines/champagne-chouilly-ros-brut-8888,/wineries/nicolas-feuillatte/wines/champagne-chouilly-ros-brut-8888,//images.vivino.com/thumbs/xUgiAgZWRkW9rdhsE7vcDg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
12 e Mezzo Primitivo del Salento 2012,3.9,14.99,1167,it,Italy,Salento,Varvaglione Vigne e Vini,/wineries/vigne-e-vini/wines/varvaglione-12-mezzo-primitivo-del-salento-2012,/wineries/vigne-e-vini/wines/varvaglione-12-mezzo-primitivo-del-salento-2012,//images.vivino.com/thumbs/nu3Ylai6TNilZMK-x7NY4g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Old Vines Zinfandel 2013,3.8,22.98,1167,us,United States,Sonoma County,St. Francis,/wineries/st-francis/wines/sonoma-county-old-vine-zinfandel-2013,/wineries/st-francis/wines/sonoma-county-old-vine-zinfandel-2013,//images.vivino.com/thumbs/nMeokxvHRSaoPKsHIKNGOg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pauillac 1989,4.6,498,1167,fr,France,Pauillac,Château Mouton Rothschild,/wineries/mouton-rothschild/wines/3669228-pauillac-1989,/wineries/mouton-rothschild/wines/3669228-pauillac-1989,//images.vivino.com/thumbs/FIXc-yDURTqm5jNxhtfEKQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Pian delle Vigne Brunello di Montalcino 2009,4.3,52.95,1167,it,Italy,Brunello di Montalcino,Marchesi Antinori,/wineries/antinori-wine-estates/wines/1590635-pian-delle-vigne-brunello-di-montalcino-2009,/wineries/antinori-wine-estates/wines/1590635-pian-delle-vigne-brunello-di-montalcino-2009,//images.vivino.com/thumbs/fYHvyqwNTnSKGmLlZvHAVA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2013,4.1,35.99,1166,us,United States,Alexander Valley,Ferrari Carano,/wineries/ferrari-carano-vineyards-and-winery/wines/5809707-alexander-valley-cabernet-sauvignon-2013,/wineries/ferrari-carano-vineyards-and-winery/wines/5809707-alexander-valley-cabernet-sauvignon-2013,//images.vivino.com/thumbs/i5yaBc4zRPSQxfB9ALOByg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Campo di Sasso Insoglio del Cinghiale 2015,3.9,39.99,1165,it,Italy,Toscana,Biserno,/wineries/tenuta-campo-di-sasso/wines/campo-di-sasso-insoglio-del-cinghiale-2015,/wineries/tenuta-campo-di-sasso/wines/campo-di-sasso-insoglio-del-cinghiale-2015,//images.vivino.com/thumbs/yyGvLZ50QmWSFxwuqUGsyQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Badia a Passignano (Gran Selezione) Riserva Chianti Classico 2009,4.2,57.99,1165,it,Italy,Chianti Classico,Marchesi Antinori,/wineries/antinori-wine-estates/wines/1296215-badia-a-passignano-chianti-classico-riserva-2009,/wineries/antinori-wine-estates/wines/1296215-badia-a-passignano-chianti-classico-riserva-2009,//images.vivino.com/thumbs/3L-PP0NeTYib4BA3WMd-kg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
San Román Toro 2012,4.3,49.98,1163,es,Spain,Toro,Bodegas Maurodos,/wineries/bodegas-y-vinedos-maurodos/wines/san-romn-toro-2012,/wineries/bodegas-y-vinedos-maurodos/wines/san-romn-toro-2012,//images.vivino.com/thumbs/dd01z0zXRrG7PZDIk1rr8w_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Châteauneuf-du-Pape 2010,4.1,43.98,1163,fr,France,Châteauneuf-du-Pape,E. Guigal,/wineries/e-guigal/wines/chteauneuf-du-pape-2010,/wineries/e-guigal/wines/chteauneuf-du-pape-2010,//images.vivino.com/thumbs/aE9EcscrTbKyrXyjNjiHPg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Shiraz 2012,3.6,13.99,1163,au,Australia,South Australia,Layer Cake,/wineries/us-layer-cake/wines/shiraz-2012,/wineries/us-layer-cake/wines/shiraz-2012,//images.vivino.com/thumbs/015a9se7j6f9a_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Fine Tawny Port,3.6,17.99,1161,pt,Portugal,Tawny Port,Dow's,/wineries/dows-port/wines/fine-tawny-port-8888,/wineries/dows-port/wines/fine-tawny-port-8888,//images.vivino.com/thumbs/URf26F4qTPKUj_2dW466SA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Grande Réserve Brut,3.7,34.99,1157,fr,France,Champagne,Baron-Fuenté,/wineries/fr-baron-fuente/wines/baron-fuent-grande-rserve-brut-champagne-8888,/wineries/fr-baron-fuente/wines/baron-fuent-grande-rserve-brut-champagne-8888,//images.vivino.com/thumbs/4NLt4bZ1Tte67vGTaijaMQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Champagne Dom Ruinart Brut Rosé,4.5,96.99,1157,fr,France,Champagne,Ruinart,/wineries/champagne-ruinart/wines/dom-ruinart-champagne-ros-8888,/wineries/champagne-ruinart/wines/dom-ruinart-champagne-ros-8888,//images.vivino.com/thumbs/kdXKj_IPTdmEa8yJqX8Lwg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Vino Nobile di Montepulciano 2010,3.8,43.98,1154,it,Italy,Vino Nobile di Montepulciano,La Braccesca,/wineries/la-braccesca/wines/la-braccesca-vino-nobile-di-montepulciano-2010,/wineries/la-braccesca/wines/la-braccesca-vino-nobile-di-montepulciano-2010,//images.vivino.com/thumbs/014tjvwrdww09_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cabernet Sauvignon 2012,4,41.95,1154,us,United States,Napa Valley,Heitz Cellar,/wineries/heitz/wines/napa-valley-cabernet-sauvignon-2012,/wineries/heitz/wines/napa-valley-cabernet-sauvignon-2012,//images.vivino.com/thumbs/jlTfTm9ATMufOEipJfSTSw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Côtes du Rhône Les Abeilles de Colombo Rouge 2013,3.5,13,1151,fr,France,Côtes-du-Rhône,Jean-Luc Colombo,/wineries/jean-luc-colombo/wines/les-abeilles-de-colombo-ctes-du-rhne-2013,/wineries/jean-luc-colombo/wines/les-abeilles-de-colombo-ctes-du-rhne-2013,//images.vivino.com/thumbs/rBbQBqr8QJiGfCXsPNwSCQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Rosso di Napa 2013,3.7,8.97,1151,us,United States,Napa Valley,Ca' Momi,/wineries/ca-momi/wines/rosso-di-napa-valley-2013,/wineries/ca-momi/wines/rosso-di-napa-valley-2013,//images.vivino.com/thumbs/6JFsVX4KSSuS-csl9uxo8g_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Bonacosta Valpolicella Classico 2012,3.3,13.99,1145,it,Italy,Valpolicella,Masi,/wineries/it-masi/wines/bonacosta-valpolicella-2012,/wineries/it-masi/wines/bonacosta-valpolicella-2012,//images.vivino.com/thumbs/0124ceav2u24p_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Gattinara 2010,3.9,29,1144,it,Italy,Gattinara,Travaglini,/wineries/travaglini/wines/gattinara-2010,/wineries/travaglini/wines/gattinara-2010,//images.vivino.com/thumbs/pt9WC3gbQqeYI2vGGe5tRQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Malbec Reserva 2015,3.7,9.99,1144,ar,Argentina,Mendoza,Kaiken,/wineries/kaiken-sa/wines/reserva-malbec-2015,/wineries/kaiken-sa/wines/reserva-malbec-2015,//images.vivino.com/thumbs/2mNfCpN0SsetBBQVf3rklA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Chianti Classico Riserva 2013,3.7,19.17,1143,it,Italy,Chianti Classico,Castello Banfi,/wineries/castello-banfi/wines/chianti-classico-riserva-2013,/wineries/castello-banfi/wines/chianti-classico-riserva-2013,//images.vivino.com/thumbs/TzPYp8FaRsGRUqG1D-NjUQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Director's Cut Zinfandel 2013,4,21.99,1142,us,United States,Dry Creek Valley,Francis Ford Coppola,/wineries/francis-ford-coppola/wines/directors-cut-zinfandel-2013,/wineries/francis-ford-coppola/wines/directors-cut-zinfandel-2013,//images.vivino.com/thumbs/NILltIDKRKKQ2hlI-DdGtA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Sauternes (Lur Saluces) 1999,4.7,276,1140,fr,France,Sauternes,Château d'Yquem,/wineries/chateau-d-yquem/wines/1436268-sauternes-1999,/wineries/chateau-d-yquem/wines/1436268-sauternes-1999,//images.vivino.com/thumbs/s4CtnvIeSyuDgxIrUf4LNg_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Cherry Tart Pinot Noir 2013,3.8,43.97,1140,us,United States,California,Cherry Pie,/wineries/cherry-pie/wines/pinot-noir-2013,/wineries/cherry-pie/wines/pinot-noir-2013,//images.vivino.com/thumbs/falmgUrQSH6L6MuWWc1EIA_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
Syrah 2012,3.8,19.99,1138,cl,Chile,Valle de Colchagua,Montes Alpha,/wineries/montes-alpha/wines/syrah-2012,/wineries/montes-alpha/wines/syrah-2012,//images.vivino.com/thumbs/OfiS_KNBQjeRxiHaAH7ZuQ_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
10 Year Old Tawny Port,4,29.99,1137,pt,Portugal,Aged Tawny Port,Fonseca,/wineries/fonseca-guimaraens/wines/10-year-old-aged-tawny-port-8888,/wineries/fonseca-guimaraens/wines/10-year-old-aged-tawny-port-8888,//images.vivino.com/thumbs/q2lPBySjTp6ukLioGroJfw_150x200.jpg,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore
