title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
Pinot Noir Julia's Vineyard 2012,3.7,$21.99,1713,us,United States,Santa Maria Valley,Cambria,/wineries/cambria-winery/wines/julias-estate-grown-santa-maria-valley-pinot-noir-2012,/wineries/cambria-winery/wines/julias-estate-grown-santa-maria-valley-pinot-noir-2012,background-image:url(//images.vivino.com/thumbs/kpzmSzKRQy-OKa_bj6Q3iQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Patriota Malbec - Bonarda 2012,3.9,$20.99,1711,ar,Argentina,Mendoza,Tikal,/wineries/tikal/wines/patriota-malbec-bonarda-2012,/wineries/tikal/wines/patriota-malbec-bonarda-2012,background-image:url(//images.vivino.com/thumbs/xHwz-QW3Qq-J_Dy-1Vmg5w_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Old Vine Zinfandel 2014,3.8,$9.99,1710,us,United States,California,Bogle,/wineries/bogle-winery/wines/old-vine-zinfandel-2014,/wineries/bogle-winery/wines/old-vine-zinfandel-2014,background-image:url(//images.vivino.com/thumbs/6oKPffnHSq2GIem1OC-Uyg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Briccotondo Barbera 2013,3.5,$15.99,1701,it,Italy,Piemonte,Fontanafredda,/wineries/fontanafredda/wines/briccotondo-piemonte-barbera-2013,/wineries/fontanafredda/wines/briccotondo-piemonte-barbera-2013,background-image:url(//images.vivino.com/thumbs/fD7H2CpHTuW9Cx4aph2lvw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Barolo Marcenasco 2011,4.3,$44.14,1699,it,Italy,Barolo,Renato Ratti,/wineries/renato-ratti/wines/2726179-marcenasco-barolo-2011,/wineries/renato-ratti/wines/2726179-marcenasco-barolo-2011,background-image:url(//images.vivino.com/thumbs/BhWdMkJnROCLDKn8EAnXbg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Chianti 2015,3.4,$8.99,1699,it,Italy,Chianti,Ruffino,/wineries/ruffino/wines/chianti-2015,/wineries/ruffino/wines/chianti-2015,background-image:url(//images.vivino.com/thumbs/C-OdL60RQXivl06f3g3Wgg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Cristal Brut Millésimé 2007,4.5,$199.95,1697,fr,France,Champagne,Louis Roederer,/wineries/louis-roederer/wines/champagne-cristal-brut-2007,/wineries/louis-roederer/wines/champagne-cristal-brut-2007,background-image:url(//images.vivino.com/thumbs/U5DcGxC-TQ-p7SRHL2dKqQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
La Segreta Sicilia Rosso 2013,3.5,$11.99,1696,it,Italy,Terre Siciliane,Planeta,/wineries/planeta/wines/3005497-la-segreta-2013,/wineries/planeta/wines/3005497-la-segreta-2013,background-image:url(//images.vivino.com/thumbs/cSsHTOzKRGGVBlegbHLQXQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Tenuta Tignanello 'Marchese Antinori' Chianti Classico Riserva 2013,4,$39.98,1694,it,Italy,Chianti Classico,Marchesi Antinori,/wineries/antinori-wine-estates/wines/marchese-riserva-chianti-calssico-2013,/wineries/antinori-wine-estates/wines/marchese-riserva-chianti-calssico-2013,background-image:url(//images.vivino.com/thumbs/35jV4rehSCGEg26SWIVM9Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Don Nicanor Malbec 2010,3.7,$39.99,1692,ar,Argentina,Agrelo,Nieto Senetiner,/wineries/bodegas-nieto-senetiner/wines/don-nicanor-malbec-2010,/wineries/bodegas-nieto-senetiner/wines/don-nicanor-malbec-2010,background-image:url(//images.vivino.com/thumbs/m30yNMFERRWqdl0jjlMtLg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut 2005,4.4,$148.95,1687,fr,France,Champagne,Dom Pérignon,/wineries/dom-perignon/wines/vintage-2005,/wineries/dom-perignon/wines/vintage-2005,background-image:url(//images.vivino.com/thumbs/jbAIODooR6OFJMUiOeBahQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cuvée,3.9,$35.99,1683,us,United States,Napa Valley,Cain,/wineries/cain-vineyard-and-winery/wines/cuvee-napa-valley-merlot-cabernet-sauvignon-franc-petit-verdot-8888,/wineries/cain-vineyard-and-winery/wines/cuvee-napa-valley-merlot-cabernet-sauvignon-franc-petit-verdot-8888,background-image:url(//images.vivino.com/thumbs/71vbziOnQWuymMjHYGFYRw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Purple Angel 2013,4.4,$65.99,1679,cl,Chile,Valle de Colchagua,Montes,/wineries/montes/wines/purple-angel-2013,/wineries/montes/wines/purple-angel-2013,background-image:url(//images.vivino.com/thumbs/2KIUpYjPS62vIqL9xCRuBA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Shiraz,3.7,$17.97,1677,au,Australia,Padthaway,Jip Jip Rocks,/wineries/morambo-creek-vineyard/wines/shiraz-8888,/wineries/morambo-creek-vineyard/wines/shiraz-8888,background-image:url(//images.vivino.com/thumbs/0_cKgjtjTyeclEG04OHRww_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Montepulciano d'Abruzzo Riparosso 2012,3.5,$14.99,1676,it,Italy,Montepulciano d'Abruzzo,Illuminati,/wineries/azienda-agricola-dino-illuminati/wines/riparosso-montepulciano-dabruzzo-2012,/wineries/azienda-agricola-dino-illuminati/wines/riparosso-montepulciano-dabruzzo-2012,background-image:url(//images.vivino.com/thumbs/_Kc3eOP-SfyqqsIU0PQDnQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Brut,3.2,$4.95,1676,us,United States,California,André,/wineries/andre/wines/california-brut-8888,/wineries/andre/wines/california-brut-8888,background-image:url(//images.vivino.com/thumbs/2JnZNvC1TtCfSCFnFdkEZw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Dark 2015,3.8,$9.99,1675,us,United States,California,Apothic,/wineries/apothic/wines/dark-limited-release-2015,/wineries/apothic/wines/dark-limited-release-2015,background-image:url(//images.vivino.com/thumbs/XoRnj95US2mk6-wnyBSAWQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Guado al Tasso Bolgheri Superiore 2009,4.4,$103.54,1675,it,Italy,Bolgheri Superiore,Marchesi Antinori,/wineries/antinori-wine-estates/wines/1343879-guado-al-tasso-bolgheri-superiore-2009,/wineries/antinori-wine-estates/wines/1343879-guado-al-tasso-bolgheri-superiore-2009,background-image:url(//images.vivino.com/thumbs/iFEgSSjuT5eloQKAAml_4g_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut,4.2,$56.99,1673,fr,France,Champagne,Billecart-Salmon,/wineries/champagne-billecart-salmon/wines/2164294-champagne-brut-8888,/wineries/champagne-billecart-salmon/wines/2164294-champagne-brut-8888,background-image:url(//images.vivino.com/thumbs/3tkXgdndQla8hc51X-Gp-g_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne La Grande Dame Brut 2004,4.5,$149.95,1672,fr,France,Champagne,Veuve Clicquot,/wineries/veuve-clicquot/wines/ponsardin-la-grande-dame-champagne-brut-2004,/wineries/veuve-clicquot/wines/ponsardin-la-grande-dame-champagne-brut-2004,background-image:url(//images.vivino.com/thumbs/SO-RmNCUQ624NBW4mc_fsg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Renosu Romangia,3.9,$21.99,1669,it,Italy,Romangia,Tenute Dettori,/wineries/tenute-dettori/wines/renosu-romangia-rosso-8888,/wineries/tenute-dettori/wines/renosu-romangia-rosso-8888,background-image:url(//images.vivino.com/thumbs/jqpMSl2ARbWj1JsdG8mU0g_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Pinot Noir 2014,3.9,$15.99,1669,us,United States,Napa Valley,Bread &amp; Butter,/wineries/bread-and-butter/wines/4487350-pinot-noir-2014,/wineries/bread-and-butter/wines/4487350-pinot-noir-2014,background-image:url(//images.vivino.com/thumbs/SMMHis5TSrSj4bfzt-gGdQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Badia a Passignano (Gran Selezione) Riserva Chianti Classico 2010,4,$57.99,1669,it,Italy,Chianti Classico,Marchesi Antinori,/wineries/antinori-wine-estates/wines/riserva-badia-a-passignano-chianti-classico-2010,/wineries/antinori-wine-estates/wines/riserva-badia-a-passignano-chianti-classico-2010,background-image:url(//images.vivino.com/thumbs/dsisfbZbTg-joe1NB7nLQQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Castello della Sala Cervaro della Sala 2014,4.4,$44.98,1663,it,Italy,Umbria,Marchesi Antinori,/wineries/antinori-wine-estates/wines/umbria-castello-cervaro-della-sala-2014,/wineries/antinori-wine-estates/wines/umbria-castello-cervaro-della-sala-2014,background-image:url(//images.vivino.com/thumbs/3kKbhIVzQLOK3qeB3jnmQg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Rioja Reserva 2012,4,$24.99,1661,es,Spain,Rioja,Marqués de Murrieta,/wineries/marques-de-murrieta/wines/finca-ygay-reserva-rioja-2012,/wineries/marques-de-murrieta/wines/finca-ygay-reserva-rioja-2012,background-image:url(//images.vivino.com/thumbs/GyGizZuWQDSx5uffROdXGw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Purple Angel 2012,4.4,$59.99,1660,cl,Chile,Valle de Colchagua,Montes,/wineries/montes/wines/purple-angel-2012,/wineries/montes/wines/purple-angel-2012,background-image:url(//images.vivino.com/thumbs/iZ2ZtQoEQ_yPDwkgFWc44Q_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Pinot Noir 2012,3.5,$12.98,1656,fr,France,Pays d'Oc,HobNob,/wineries/us-hobnob/wines/pinot-noir-2012-2,/wineries/us-hobnob/wines/pinot-noir-2012-2,background-image:url(//images.vivino.com/thumbs/2l8tuO00Tgq1YEm7yvr4gg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Lunetta Prosecco,3.5,$9.99,1655,it,Italy,Veneto,Cavit,/wineries/cavit/wines/lunetta-prosecco-8888,/wineries/cavit/wines/lunetta-prosecco-8888,background-image:url(//images.vivino.com/thumbs/qBGmZzf3R7iaDvCc1X6_QQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Berardenga Chianti Classico 2013,3.8,$18.99,1651,it,Italy,Chianti Classico,Fèlsina,/wineries/it-felsina/wines/chianti-classico-2013,/wineries/it-felsina/wines/chianti-classico-2013,background-image:url(//images.vivino.com/thumbs/WWgdu3FHR8Ku-Le_cStemg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon 2012,4.2,$48,1646,us,United States,Napa Valley,Freemark Abbey,/wineries/freemark-abbey/wines/napa-valley-freemark-abbey-cabernet-sauvignon-2012,/wineries/freemark-abbey/wines/napa-valley-freemark-abbey-cabernet-sauvignon-2012,background-image:url(//images.vivino.com/thumbs/S1q9kFmKRAqErIC0m4ARSw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon 2013,4.3,$59.99,1645,us,United States,Napa Valley,Cakebread Cellars,/wineries/cakebread-cellars/wines/1978321-napa-valley-cabernet-sauvignon-2013,/wineries/cakebread-cellars/wines/1978321-napa-valley-cabernet-sauvignon-2013,background-image:url(//images.vivino.com/thumbs/j1CikelrQ8uyfgQVij3Ntg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Brunello di Montalcino 2011,4.1,$36.99,1644,it,Italy,Brunello di Montalcino,Caparzo,/wineries/caparzo/wines/1309705-brunello-di-montalcino-2011,/wineries/caparzo/wines/1309705-brunello-di-montalcino-2011,background-image:url(//images.vivino.com/thumbs/A1Z0ZNV4QOueDgtB22zDUQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Prosecco,3.5,$9.95,1644,it,Italy,Prosecco,Gancia,/wineries/gancia/wines/sparkling-prosecco-8888,/wineries/gancia/wines/sparkling-prosecco-8888,background-image:url(//images.vivino.com/thumbs/7Ba-S1aPTzinvtotcVEneA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Branco,3.8,$8,1639,pt,Portugal,Vinho Verde,Broadbent,/wineries/broadbent/wines/vinho-verde-8888,/wineries/broadbent/wines/vinho-verde-8888,background-image:url(//images.vivino.com/thumbs/m5p_3kcHSrij6aZ5sNj1JA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Sauvignon Blanc 2016,4.2,$16.99,1637,nz,New Zealand,Marlborough,Whitehaven,/wineries/whitehaven-wine-company/wines/sauvignon-blanc-2016,/wineries/whitehaven-wine-company/wines/sauvignon-blanc-2016,background-image:url(//images.vivino.com/thumbs/ckLrug5wTBi_lG4ocfOtyw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Primitivo  2011,3.7,$13.99,1635,it,Italy,Puglia,Layer Cake,/wineries/us-layer-cake/wines/puglia-primitivo-aka-zinfandel-2011,/wineries/us-layer-cake/wines/puglia-primitivo-aka-zinfandel-2011,background-image:url(//images.vivino.com/thumbs/00yv65tdehqqy_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Edizione Cinque Autoctoni     2011,4.2,$38.99,1634,it,Italy,Abruzzo,Farnese,/wineries/farnese/wines/1489235-edizione-cinque-autoctoni-2011,/wineries/farnese/wines/1489235-edizione-cinque-autoctoni-2011,background-image:url(//images.vivino.com/thumbs/MQILNQWcQ8iU8C6OgiVqXw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Toro 2009,4.2,$69.99,1633,es,Spain,Toro,Pintia,/wineries/bodegas-pintia-vega-sicilia/wines/toro-cosecha-2009,/wineries/bodegas-pintia-vega-sicilia/wines/toro-cosecha-2009,background-image:url(//images.vivino.com/thumbs/B7EDD-H9S8iThxF8vrP1jg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Whole Cluster Pinot Noir 2015,4.1,$23.98,1632,us,United States,Willamette Valley,Willamette Valley Vineyards,/wineries/willamette-valley-vineyards/wines/pinot-noir-whole-cluster-fermented-2015,/wineries/willamette-valley-vineyards/wines/pinot-noir-whole-cluster-fermented-2015,background-image:url(//images.vivino.com/thumbs/4kR-vCrjTByT-G3aQsj1PQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Red 2012,4.1,$30.10,1632,us,United States,Napa Valley,Carne Humana,/wineries/carne-humana/wines/3844996-napa-valley-red-2012,/wineries/carne-humana/wines/3844996-napa-valley-red-2012,background-image:url(//images.vivino.com/thumbs/lHfZTgnLQ666nEE2u7iZ6A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Quinta de Ervamoira 10 Anos Tawny Porto,4.1,$34.99,1631,pt,Portugal,Single Quinta Vintage Port (SQVP),Ramos Pinto,/wineries/ramos-pinto/wines/quinta-de-ervamoira-porto-10-years-8888,/wineries/ramos-pinto/wines/quinta-de-ervamoira-porto-10-years-8888,background-image:url(//images.vivino.com/thumbs/HIBM6G0uSfOey-2_D9AmyA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Freakshow Cabernet Sauvignon 2014,4,$19.97,1631,us,United States,Lodi,Michael David,/wineries/michael-david-vineyards/wines/freakshow-strongestman-cabernet-sauvignon-2014,/wineries/michael-david-vineyards/wines/freakshow-strongestman-cabernet-sauvignon-2014,background-image:url(//images.vivino.com/thumbs/qVguhtEuRI-mxXmb3OGqlg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Opus One 2013,4.6,$259,1631,us,United States,Napa Valley,Opus One,/wineries/opus-one/wines/opus-one-2013,/wineries/opus-one/wines/opus-one-2013,background-image:url(//images.vivino.com/thumbs/17-WfPeKSI6WHFJuy1eEYg_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
120 Merlot 2015,3.2,$11.99,1628,cl,Chile,Valle Central,Santa Rita,/wineries/santa-rita/wines/120-merlot-2015,/wineries/santa-rita/wines/120-merlot-2015,background-image:url(//images.vivino.com/thumbs/aI3_BsH5QXSUJb_BK_rlxQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Cabernet Sauvignon Reserva 2011,3.5,$13.29,1628,cl,Chile,Valle del Maipo,Perez Cruz,/wineries/vina-perez-cruz/wines/reserva-cabernet-sauvignon-2011,/wineries/vina-perez-cruz/wines/reserva-cabernet-sauvignon-2011,background-image:url(//images.vivino.com/thumbs/qP15bpWFSDCuFZJT_uzIkQ_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Bin 28 Kalimna Shiraz 2013,3.9,$27,1624,au,Australia,Barossa Valley,Penfolds,/wineries/penfolds/wines/bin-28-kalimna-shiraz-2013,/wineries/penfolds/wines/bin-28-kalimna-shiraz-2013,background-image:url(//images.vivino.com/thumbs/kkpOqVQHSsKx9LpuA44wlA_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Blanc de Blancs Brut,4,$49.99,1624,fr,France,Champagne,Delamotte,/wineries/salon/wines/champagne-blanc-de-blancs-brut-8888,/wineries/salon/wines/champagne-blanc-de-blancs-brut-8888,background-image:url(//images.vivino.com/thumbs/IygScHugTS2j2wkPNHgXVw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Old Vine Zinfandel 2014,3.7,$10.99,1623,us,United States,Lodi,Ravenswood,/wineries/ravenswood-winery/wines/lodi-old-vine-zinfandel-2014-1,/wineries/ravenswood-winery/wines/lodi-old-vine-zinfandel-2014-1,background-image:url(//images.vivino.com/thumbs/VJYSyg6VR12EjO8CryDu9A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Champagne Brut Grand Cordon,3.9,$34.95,1622,fr,France,Champagne,G.H. Mumm,/wineries/champagne-gh-mumm-and-cie/wines/grand-cordon-champagne-brut-8888,/wineries/champagne-gh-mumm-and-cie/wines/grand-cordon-champagne-brut-8888,background-image:url(//images.vivino.com/thumbs/016i3n19vbr5s_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
White Blend 2013,3.8,$23.99,1619,us,United States,California,Conundrum,/wineries/conundrum-wines/wines/california-proprietary-blend-white-2013,/wineries/conundrum-wines/wines/california-proprietary-blend-white-2013,background-image:url(//images.vivino.com/thumbs/cJh1pq_NS2qrMihKcq5-5A_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
Bolgheri Superiore 2009,4.6,$199.99,1614,it,Italy,Bolgheri Superiore,Ornellaia,/wineries/ornellaia/wines/ornellaia-bolgheri-2009,/wineries/ornellaia/wines/ornellaia-bolgheri-2009,background-image:url(//images.vivino.com/thumbs/E2qIFNglQJukYLx1rI3Wpw_150x200.jpg);,Thu Jul 06 2017 13:49:58 GMT-0700 (PDT),https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmAgAK9Q0k
