qWineTypes,qFoodpairings,qPriceMin,qPriceMax,qMinRating,title,rating,price,reviewcount,countryCode,country,region,winery,winerylink,link,photo,pagetime,pageurl
"Sparkling","","10","40","3.5","Ligà Prosecco Treviso","3.5","13.99","236","it","Italy","Prosecco di Treviso","Soligo","/wineries/soligo/wines/treviso-vino-frizzante-prosecco-8888","/wineries/soligo/wines/treviso-vino-frizzante-prosecco-8888","background-image:url(//images.vivino.com/thumbs/zW5aNVosT5W4J6np5u5fPQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Michelle Extra Dry","3.5","12.99","235","us","United States","Puget Sound","Domaine Ste. Michelle","/wineries/domaine-ste-michelle/wines/2767521-extra-dry-8888","/wineries/domaine-ste-michelle/wines/2767521-extra-dry-8888","background-image:url(//images.vivino.com/thumbs/02ioty1wfmwjk_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Grand Millesimé 2006","4.2","89.99","235","fr","France","Champagne","Gosset","/wineries/champagne-gosset/wines/gosset-grand-millesime-2006","/wineries/champagne-gosset/wines/gosset-grand-millesime-2006","background-image:url(//images.vivino.com/thumbs/Yq7_ChRNR4WdNJ75jLCNMg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Millesimé 2006","4.0","92.99","235","fr","France","Champagne","Henriot","/wineries/champagne-henriot/wines/millsim-2006","/wineries/champagne-henriot/wines/millsim-2006","background-image:url(//images.vivino.com/thumbs/IuxRq3ODQOOzIci5PasKQg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Lavit Brut Nature","3.6","7.99","234","es","Spain","Cava","Segura Viudas","/wineries/segura-viudas/wines/lavit-cava-brut-nature-8888","/wineries/segura-viudas/wines/lavit-cava-brut-nature-8888","background-image:url(//images.vivino.com/thumbs/IgBIrVRDQhCsbmt47-WjsA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Cuvée Nicolas François Billecart Brut 2002","4.4","179","233","fr","France","Champagne","Billecart-Salmon","/wineries/champagne-billecart-salmon/wines/cuve-nicolas-francois-billecart-champagne-brut-2002","/wineries/champagne-billecart-salmon/wines/cuve-nicolas-francois-billecart-champagne-brut-2002","background-image:url(//images.vivino.com/thumbs/f8t4TIRkTymQKcK2JWaplA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Platinum","4.1","11.99","233","it","Italy","Piemonte","Stella Rosa","/wineries/stella-rosa/wines/stella-rosa-platinum-8888","/wineries/stella-rosa/wines/stella-rosa-platinum-8888","background-image:url(//images.vivino.com/thumbs/aQaHBu2aTkO2LvQHS9WYrQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut Prosecco","3.5","11.99","233","it","Italy","Veneto","Santa Margherita","/wineries/santa-margherita/wines/prosecco-8888","/wineries/santa-margherita/wines/prosecco-8888","background-image:url(//images.vivino.com/thumbs/44YXbkwmTJe8AdfhLKXzmg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Les Carelles Blanc de Blancs Grand Cru Extra Brut","4.6","359.99","232","fr","France","Champagne","Jacques Selosse","/wineries/jacques-selosse/wines/2900097-champagne-grand-cru-8888","/wineries/jacques-selosse/wines/2900097-champagne-grand-cru-8888","background-image:url(//images.vivino.com/thumbs/00kjdy26vgcaq_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Sweet Rosé","3.3","9.99","232","us","United States","California","Korbel","/wineries/korbel-champagne-cellars/wines/california-champagne-sweet-methode-champenoise-ros-8888","/wineries/korbel-champagne-cellars/wines/california-champagne-sweet-methode-champenoise-ros-8888","background-image:url(//images.vivino.com/thumbs/F64P-kfLTOGxB4P2NeGWWw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut 2006","4.2","89.95","231","fr","France","Champagne","Pol Roger","/wineries/pol-roger/wines/pol-roger-reserve-2006","/wineries/pol-roger/wines/pol-roger-reserve-2006","background-image:url(//images.vivino.com/thumbs/fh4GAPXXR4GSqTqhpMlpSw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Blanc de Noirs Brut 2012","3.9","29.98","231","us","United States","North Coast","Schramsberg","/wineries/schramsberg-vineyards/wines/blanc-de-noirs-2012","/wineries/schramsberg-vineyards/wines/blanc-de-noirs-2012","background-image:url(//images.vivino.com/thumbs/crZ915PcRoiZpTBeIkWgAA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Spritz and Giggles","3.6","13.99","227","us","United States","Paso Robles","Chronic","/wineries/us-chronic/wines/spritz-giggles-8888","/wineries/us-chronic/wines/spritz-giggles-8888","background-image:url(//images.vivino.com/thumbs/00syxszfvrmwg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Les Vignes De Montgueux","3.9","46","226","fr","France","Champagne","Jacques Lassaigne","/wineries/jacques-lassaigne/wines/champagne-les-vignes-de-montgueux-8888","/wineries/jacques-lassaigne/wines/champagne-les-vignes-de-montgueux-8888","background-image:url(//images.vivino.com/thumbs/rSKZDBUTQPGl9ElviqW5tA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Lambrusco Grasparossa di Castelvetro Amabile","3.5","11.99","225","it","Italy","Lambrusco Grasparossa di Castelvetro","Chiarli 1860","/wineries/chiarli/wines/grasparossa-di-castelvetro-lambrusco-8888","/wineries/chiarli/wines/grasparossa-di-castelvetro-lambrusco-8888","background-image:url(//images.vivino.com/thumbs/83avfqoXSPiPYFyN7VkQxw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Grand Réserve Premier Cru","3.9","41.99","224","fr","France","Champagne","Charles Mignon","/wineries/charles-mignon/wines/champagne-grand-reserve-brut-premier-cru-8888","/wineries/charles-mignon/wines/champagne-grand-reserve-brut-premier-cru-8888","background-image:url(//images.vivino.com/thumbs/yH5djg-2TCae3heXE6ahYw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","i Quercioli Reggiano Lambrusco Dolce","3.5","10.99","224","it","Italy","Reggiano","Medici Ermete","/wineries/medici-ermete/wines/reggiano-lambrusco-8888","/wineries/medici-ermete/wines/reggiano-lambrusco-8888","background-image:url(//images.vivino.com/thumbs/1346860969_6032_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Grande Cuvée Brut","3.9","29.99","223","fr","France","Champagne","Arlaux","/wineries/fr-arlaux/wines/champagne-premier-cru-brut-8888","/wineries/fr-arlaux/wines/champagne-premier-cru-brut-8888","background-image:url(//images.vivino.com/thumbs/O0tSHI0qSWaCNW-tvCkXTQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Blanc de Blancs Brut","4.1","52.99","223","fr","France","Champagne","Champagne José Dhondt","/wineries/champagne-jose-dhondt/wines/champagne-blanc-de-blancs-brut-8888","/wineries/champagne-jose-dhondt/wines/champagne-blanc-de-blancs-brut-8888","background-image:url(//images.vivino.com/thumbs/lYn9VMhVSI2u_DK-ZF4Cbw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Terroirs Chouilly – Bisseuil Brut Rosé","3.9","44.99","222","fr","France","Champagne","Lenoble","/wineries/a-r-lenoble/wines/champagne-brut-ros-8888","/wineries/a-r-lenoble/wines/champagne-brut-ros-8888","background-image:url(//images.vivino.com/thumbs/_7KqwGdpQCKZjSCG7HcX1w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Blanc de Blancs Brut 2007","4.1","98.14","222","fr","France","Champagne","Delamotte","/wineries/salon/wines/champagne-blanc-de-blancs-brut-2007","/wineries/salon/wines/champagne-blanc-de-blancs-brut-2007","background-image:url(//images.vivino.com/thumbs/020nosyt19z66_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Dom Ruinart Brut 1996","4.5","295.95","218","fr","France","Champagne","Ruinart","/wineries/champagne-ruinart/wines/dom-brut-champagne-1996","/wineries/champagne-ruinart/wines/dom-brut-champagne-1996","background-image:url(//images.vivino.com/thumbs/c4abhm9XT9SydKxietCAlw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cava Brut Rosé","3.6","8.98","217","es","Spain","Cava","Poema","/wineries/es-poema/wines/cava-metodo-tradicional-brut-rose-8888","/wineries/es-poema/wines/cava-metodo-tradicional-brut-rose-8888","background-image:url(//images.vivino.com/thumbs/OLnHkqTpSzC8H6cMdepLSg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Ace of Spades Silver Blanc de Blancs Champagne","4.5","499.99","215","fr","France","Champagne","Armand de Brignac","/wineries/armand-de-brignac/wines/champagne-brut-blanc-de-blancs-8888","/wineries/armand-de-brignac/wines/champagne-brut-blanc-de-blancs-8888","background-image:url(//images.vivino.com/thumbs/a4ZngB4GSBel1C-7UWuCHQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Cava Gran Reserva Brut Nature 2008","3.8","31.99","215","es","Spain","Cava","Agusti Torello Mata","/wineries/agusti-torello-mata/wines/cava-gran-reserva-2008","/wineries/agusti-torello-mata/wines/cava-gran-reserva-2008","background-image:url(//images.vivino.com/thumbs/A_lJqGJyQ1aDh_AM00qZFg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Premier Cru Brut Rosé","3.7","44.99","213","fr","France","Champagne","Champagne Paul Goerg","/wineries/paul-goerg/wines/premier-cru-brut-ros-8888","/wineries/paul-goerg/wines/premier-cru-brut-ros-8888","background-image:url(//images.vivino.com/thumbs/QrqNE-MJSlqqYvIK6Kvepw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne La Closerie Fac-simile Extra Brut Rosé","4.2","99.98","213","fr","France","Champagne","Jérôme Prévost","/wineries/jrme-prvost/wines/la-closerie-fac-simile-extra-brut-ros-8888","/wineries/jrme-prvost/wines/la-closerie-fac-simile-extra-brut-ros-8888","background-image:url(//images.vivino.com/thumbs/YA746pb5TzC67h9SG0YLtQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Premier Cru Brut Rosé","4.2","57.99","213","fr","France","Champagne","J. Lassalle","/wineries/j-lassalle/wines/champagne-chigny-ross-brut-ros-premier-cru-8888","/wineries/j-lassalle/wines/champagne-chigny-ross-brut-ros-premier-cru-8888","background-image:url(//images.vivino.com/thumbs/JQwrXTveTlW0sifM2glH2g_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Le Mesnil Blanc de Blancs Brut Champagne 2004","4.5","369","211","fr","France","Champagne","Salon","/wineries/champagne-delamotte/wines/champagne-le-mesnil-blanc-de-blancs-brut-2004","/wineries/champagne-delamotte/wines/champagne-le-mesnil-blanc-de-blancs-brut-2004","background-image:url(//images.vivino.com/thumbs/Ch2tAA9qQwShTOJpC9Paiw_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Cristal Rosé Brut Millésimé 2007","4.5","460","211","fr","France","Champagne","Louis Roederer","/wineries/louis-roederer/wines/cristal-champagne-brut-ros-2007","/wineries/louis-roederer/wines/cristal-champagne-brut-ros-2007","background-image:url(//images.vivino.com/thumbs/3HuVAo4sSymMy7sZZ2z7eQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Special Cuvée Beau Joie Brut","4.1","69.97","211","fr","France","Champagne","Bertrand Senecourt","/wineries/bertrand-senecourt/wines/bertrand-senecourt-champagne-beau-joie-special-cuvee-brut-88","/wineries/bertrand-senecourt/wines/bertrand-senecourt-champagne-beau-joie-special-cuvee-brut-88","background-image:url(//images.vivino.com/thumbs/Oo93YAxmS0OXw1R0GkCqPA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne","4.0","36.63","210","fr","France","Champagne","Perrier-Jouët","/wineries/fr-perrier-jouet/wines/champagne-8888","/wineries/fr-perrier-jouet/wines/champagne-8888","background-image:url(//images.vivino.com/thumbs/00xqseve2cppc_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Millesimato Extra Brut 2011","3.6","32.99","208","it","Italy","Oltrepò Pavese","Contratto","/wineries/contratto/wines/millesimato-brut-2011","/wineries/contratto/wines/millesimato-brut-2011","background-image:url(//images.vivino.com/thumbs/z3_3idaiRm6Me1Uzbmd59w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Bliss Demi Sec","3.9","14.24","207","za","South Africa","Robertson","Graham Beck","/wineries/graham-beck-wines/wines/bliss-demi-sec-chardonnay-pinot-noir-methode-cap-classique-8888","/wineries/graham-beck-wines/wines/bliss-demi-sec-chardonnay-pinot-noir-methode-cap-classique-8888","background-image:url(//images.vivino.com/thumbs/T08kZnWgT-u2jw7Mtt2Xyg_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Prosecco","3.5","11.99","207","it","Italy","Prosecco","Astoria","/wineries/astoria/wines/prosecco-doc-8888","/wineries/astoria/wines/prosecco-doc-8888","background-image:url(//images.vivino.com/thumbs/cg2ISV_gRYqaIU0qsLwSNA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Grande Sendrée Champagne Brut 2006","4.2","99","205","fr","France","Champagne","Drappier","/wineries/champagne-drappier/wines/grande-sendre-champagne-brut-2006","/wineries/champagne-drappier/wines/grande-sendre-champagne-brut-2006","background-image:url(//images.vivino.com/thumbs/NkPWTu27Sj-GGW5nS-A5tA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Blanc de Blancs Grand Cru","4.1","69.97","203","fr","France","Champagne","André Jacquart","/wineries/andre-jacquart/wines/andr-jacquart-experience-blanc-de-blancs-champagne-grand-cru-8888","/wineries/andre-jacquart/wines/andr-jacquart-experience-blanc-de-blancs-champagne-grand-cru-8888","background-image:url(//images.vivino.com/thumbs/79dqk1ZvTL663GY4WBbK9A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Rosé 2005","4.5","269.99","203","fr","France","Champagne","Dom Pérignon","/wineries/dom-perignon/wines/rose-champagne-brut-vintage-2005","/wineries/dom-perignon/wines/rose-champagne-brut-vintage-2005","background-image:url(//images.vivino.com/thumbs/FjP2xMGCRTW1zA1tiD931A_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Fresh Sparkling","3.7","18.99","202","cl","Chile","Valle Central","Not a Wine","/wineries/not-wine/wines/2877103-fresh-sparkling-8888","/wineries/not-wine/wines/2877103-fresh-sparkling-8888","background-image:url(//images.vivino.com/thumbs/j8fyKhU1T3aDLrjFJ0VlRA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Tradition Rosé","3.8","99.98","202","fr","France","Champagne","Jacquart","/wineries/champagne-jacquart/wines/tradition-reims-champagne-ros-brut-8888","/wineries/champagne-jacquart/wines/tradition-reims-champagne-ros-brut-8888","background-image:url(//images.vivino.com/thumbs/00r0wgq2o90rr_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Lambrusco del Fondatore 2015","3.6","19.99","202","it","Italy","Lambrusco di Sorbara","Cleto Chiarli","/wineries/it-cleto-chiarli/wines/lambrusco-del-fondatore-2015","/wineries/it-cleto-chiarli/wines/lambrusco-del-fondatore-2015","background-image:url(//images.vivino.com/thumbs/dvMGKCO8QuC8kzyVYPCZ0w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Champagne Brut Rosé","4.0","48.99","202","fr","France","Champagne","Alfred Gratien","/wineries/fr-alfred-gratien/wines/a-pernay-champagne-ros-brut-8888","/wineries/fr-alfred-gratien/wines/a-pernay-champagne-ros-brut-8888","background-image:url(//images.vivino.com/thumbs/ZfGMixuTQ_2uTLdJiK2-zQ_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Brut Réserve Rosé","3.9","22.99","202","us","United States","Napa Valley","Mumm Napa","/wineries/mumm-napa/wines/reserve-napa-valley-brut-ros-8888","/wineries/mumm-napa/wines/reserve-napa-valley-brut-ros-8888","background-image:url(//images.vivino.com/thumbs/LoBUjGf8TE-vi786BPAk7w_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Rosé Brut Champagne 2009","4.1","59.95","202","fr","France","Champagne","Deutz","/wineries/deutz/wines/champagne-ros-2009","/wineries/deutz/wines/champagne-ros-2009","background-image:url(//images.vivino.com/thumbs/0231g1f4e72ce_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
"Sparkling","","10","40","3.5","Moscato d'Asti 2015","4.2","10.99","201","it","Italy","Moscato d'Asti","Cupcake Vineyards","/wineries/cupcake/wines/moscato-dasti-2015","/wineries/cupcake/wines/moscato-dasti-2015","background-image:url(//images.vivino.com/thumbs/HFrP74jTR2u2SCfI0pMzyA_150x200.jpg);","Thu Jul 06 2017 19:08:39 GMT-0700 (PDT)","https://www.vivino.com/explore?e=eJzLLbI1VMvNzLM1UMtNrLA1NTBQS660LS1WKwCKF9smJ6qVJduWFJWmqpWXRMfaGgMAcDkPXQ==",
